date,rainfall,station
1965-04-01 09:00:00,13.9,920685858
1965-05-01 09:00:00,15.4,920685858
1965-06-01 09:00:00,10.5,920685858
1965-07-01 09:00:00,0.0,920685858
1965-08-01 09:00:00,0.5,920685858
1965-09-01 09:00:00,143.0,920685858
1965-10-01 09:00:00,81.3,920685858
1965-11-01 09:00:00,281.0,920685858
1965-12-01 09:00:00,177.8,920685858
1966-01-01 09:00:00,255.2,920685858
1966-02-01 09:00:00,527.4,920685858
1966-03-01 09:00:00,0.0,920685858
1966-04-01 09:00:00,218.9,920685858
1966-05-01 09:00:00,18.8,920685858
1966-06-01 09:00:00,39.2,920685858
1966-07-01 09:00:00,3.2,920685858
1966-08-01 09:00:00,5.4,920685858
1966-09-01 09:00:00,11.8,920685858
1966-10-01 09:00:00,290.8,920685858
1966-11-01 09:00:00,105.0,920685858
1966-12-01 09:00:00,58.5,920685858
1967-01-01 09:00:00,116.0,920685858
1967-02-01 09:00:00,148.7,920685858
1967-03-01 09:00:00,86.5,920685858
1967-04-01 09:00:00,13.9,920685858
1967-05-01 09:00:00,112.9,920685858
1967-06-01 09:00:00,17.5,920685858
1967-07-01 09:00:00,0.0,920685858
1967-08-01 09:00:00,12.0,920685858
1967-09-01 09:00:00,27.9,920685858
1967-10-01 09:00:00,83.0,920685858
1967-11-01 09:00:00,176.1,920685858
1967-12-01 09:00:00,2.3,920685858
1968-01-01 09:00:00,7.1,920685858
1968-02-01 09:00:00,393.4,920685858
1968-03-01 09:00:00,86.4,920685858
1968-04-01 09:00:00,192.2,920685858
1968-05-01 09:00:00,70.7,920685858
1968-06-01 09:00:00,0.0,920685858
1968-07-01 09:00:00,0.0,920685858
1968-08-01 09:00:00,35.9,920685858
1968-09-01 09:00:00,26.3,920685858
1968-10-01 09:00:00,118.6,920685858
1968-11-01 09:00:00,317.6,920685858
1968-12-01 09:00:00,238.4,920685858
1969-01-01 09:00:00,301.7,920685858
1969-02-01 09:00:00,263.3,920685858
1969-03-01 09:00:00,344.5,920685858
1969-04-01 09:00:00,6.2,920685858
1969-05-01 09:00:00,196.7,920685858
1969-06-01 09:00:00,21.1,920685858
1969-07-01 09:00:00,13.5,920685858
1969-08-01 09:00:00,0.0,920685858
1969-09-01 09:00:00,115.3,920685858
1969-10-01 09:00:00,47.4,920685858
1969-11-01 09:00:00,169.3,920685858
1969-12-01 09:00:00,120.5,920685858
1970-01-01 09:00:00,370.6,920685858
1970-02-01 09:00:00,35.2,920685858
1970-03-01 09:00:00,21.0,920685858
1970-04-01 09:00:00,15.0,920685858
1970-05-01 09:00:00,137.8,920685858
1970-06-01 09:00:00,39.0,920685858
1970-07-01 09:00:00,0.0,920685858
1970-08-01 09:00:00,33.3,920685858
1970-09-01 09:00:00,4.5,920685858
1970-10-01 09:00:00,3.2,920685858
1970-11-01 09:00:00,112.0,920685858
1970-12-01 09:00:00,26.5,920685858
1971-01-01 09:00:00,110.5,920685858
1971-02-01 09:00:00,41.5,920685858
1971-03-01 09:00:00,102.1,920685858
1971-04-01 09:00:00,121.7,920685858
1971-05-01 09:00:00,66.1,920685858
1971-06-01 09:00:00,69.0,920685858
1971-07-01 09:00:00,47.9,920685858
1971-08-01 09:00:00,3.2,920685858
1971-09-01 09:00:00,0.0,920685858
1971-10-01 09:00:00,39.4,920685858
1971-11-01 09:00:00,15.2,920685858
1971-12-01 09:00:00,20.7,920685858
1972-01-01 09:00:00,178.2,920685858
1972-02-01 09:00:00,317.7,920685858
1972-03-01 09:00:00,64.6,920685858
1972-04-01 09:00:00,11.3,920685858
1972-05-01 09:00:00,17.6,920685858
1972-06-01 09:00:00,20.1,920685858
1972-07-01 09:00:00,22.4,920685858
1972-08-01 09:00:00,0.0,920685858
1972-09-01 09:00:00,78.6,920685858
1972-10-01 09:00:00,146.9,920685858
1972-11-01 09:00:00,61.4,920685858
1972-12-01 09:00:00,161.6,920685858
1973-01-01 09:00:00,221.6,920685858
1973-02-01 09:00:00,11.3,920685858
1973-03-01 09:00:00,19.4,920685858
1973-04-01 09:00:00,22.3,920685858
1973-05-01 09:00:00,258.4,920685858
1973-06-01 09:00:00,45.5,920685858
1973-07-01 09:00:00,27.0,920685858
1973-08-01 09:00:00,3.1,920685858
1973-09-01 09:00:00,40.5,920685858
1973-10-01 09:00:00,123.9,920685858
1973-11-01 09:00:00,42.4,920685858
1973-12-01 09:00:00,106.2,920685858
1974-01-01 09:00:00,320.3,920685858
1974-02-01 09:00:00,185.1,920685858
1974-03-01 09:00:00,28.1,920685858
1974-04-01 09:00:00,50.5,920685858
1974-05-01 09:00:00,62.0,920685858
1974-06-01 09:00:00,194.8,920685858
1974-07-01 09:00:00,0.0,920685858
1974-08-01 09:00:00,0.0,920685858
1974-09-01 09:00:00,10.7,920685858
1974-10-01 09:00:00,5.9,920685858
1974-11-01 09:00:00,236.5,920685858
1974-12-01 09:00:00,41.1,920685858
1975-01-01 09:00:00,91.0,920685858
1975-02-01 09:00:00,161.5,920685858
1975-03-01 09:00:00,147.7,920685858
1975-04-01 09:00:00,38.0,920685858
1975-05-01 09:00:00,83.0,920685858
1975-06-01 09:00:00,0.0,920685858
1975-07-01 09:00:00,0.0,920685858
1975-08-01 09:00:00,2.2,920685858
1975-09-01 09:00:00,78.3,920685858
1975-10-01 09:00:00,55.9,920685858
1975-11-01 09:00:00,74.8,920685858
1975-12-01 09:00:00,51.5,920685858
1976-01-01 09:00:00,148.4,920685858
1976-02-01 09:00:00,56.0,920685858
1976-03-01 09:00:00,57.2,920685858
1976-04-01 09:00:00,50.5,920685858
1976-05-01 09:00:00,8.3,920685858
1976-06-01 09:00:00,29.3,920685858
1976-07-01 09:00:00,62.9,920685858
1976-08-01 09:00:00,93.7,920685858
1976-09-01 09:00:00,77.7,920685858
1976-10-01 09:00:00,255.1,920685858
1976-11-01 09:00:00,123.1,920685858
1976-12-01 09:00:00,178.5,920685858
1977-01-01 09:00:00,293.0,920685858
1977-02-01 09:00:00,331.9,920685858
1977-03-01 09:00:00,64.0,920685858
1977-04-01 09:00:00,45.1,920685858
1977-05-01 09:00:00,44.8,920685858
1977-06-01 09:00:00,57.6,920685858
1977-07-01 09:00:00,3.5,920685858
1977-08-01 09:00:00,21.2,920685858
1977-09-01 09:00:00,18.0,920685858
1977-10-01 09:00:00,106.2,920685858
1977-11-01 09:00:00,94.8,920685858
1977-12-01 09:00:00,353.1,920685858
1978-01-01 09:00:00,120.4,920685858
1978-02-01 09:00:00,387.2,920685858
1978-03-01 09:00:00,145.4,920685858
1978-04-01 09:00:00,70.7,920685858
1978-05-01 09:00:00,57.4,920685858
1978-06-01 09:00:00,17.3,920685858
1978-07-01 09:00:00,0.0,920685858
1978-08-01 09:00:00,0.0,920685858
1978-09-01 09:00:00,3.5,920685858
1978-10-01 09:00:00,30.2,920685858
1978-11-01 09:00:00,39.0,920685858
1978-12-01 09:00:00,648.8,920685858
1979-01-01 09:00:00,149.7,920685858
1979-02-01 09:00:00,403.0,920685858
1979-03-01 09:00:00,194.0,920685858
1979-04-01 09:00:00,161.2,920685858
1979-05-01 09:00:00,35.0,920685858
1979-06-01 09:00:00,15.0,920685858
1979-07-01 09:00:00,12.5,920685858
1979-08-01 09:00:00,0.0,920685858
1979-09-01 09:00:00,2.0,920685858
1979-10-01 09:00:00,260.3,920685858
1979-11-01 09:00:00,47.8,920685858
1979-12-01 09:00:00,82.9,920685858
1980-01-01 09:00:00,65.5,920685858
1980-02-01 09:00:00,67.0,920685858
1980-03-01 09:00:00,96.7,920685858
1980-04-01 09:00:00,34.9,920685858
1980-05-01 09:00:00,44.2,920685858
1980-06-01 09:00:00,19.3,920685858
1980-07-01 09:00:00,0.0,920685858
1980-08-01 09:00:00,3.0,920685858
1980-09-01 09:00:00,26.2,920685858
1980-10-01 09:00:00,41.8,920685858
1980-11-01 09:00:00,125.1,920685858
1980-12-01 09:00:00,13.5,920685858
1981-01-01 09:00:00,0.0,920685858
1981-02-01 09:00:00,67.0,920685858
1981-03-01 09:00:00,91.8,920685858
1981-04-01 09:00:00,100.0,920685858
1981-05-01 09:00:00,102.9,920685858
1981-06-01 09:00:00,31.7,920685858
1981-07-01 09:00:00,9.5,920685858
1981-08-01 09:00:00,22.9,920685858
1981-09-01 09:00:00,89.7,920685858
1981-10-01 09:00:00,114.0,920685858
1981-11-01 09:00:00,0.0,920685858
1981-12-01 09:00:00,393.3,920685858
1982-01-01 09:00:00,100.3,920685858
1982-02-01 09:00:00,74.5,920685858
1982-03-01 09:00:00,0.0,920685858
1982-04-01 09:00:00,58.1,920685858
1982-05-01 09:00:00,86.9,920685858
1982-06-01 09:00:00,13.9,920685858
1982-07-01 09:00:00,0.0,920685858
1982-08-01 09:00:00,4.5,920685858
1982-09-01 09:00:00,62.2,920685858
1982-10-01 09:00:00,26.7,920685858
1982-11-01 09:00:00,168.8,920685858
1982-12-01 09:00:00,80.1,920685858
1983-01-01 09:00:00,13.0,920685858
1983-02-01 09:00:00,116.2,920685858
1983-03-01 09:00:00,21.2,920685858
1983-04-01 09:00:00,334.8,920685858
1983-05-01 09:00:00,148.2,920685858
1983-06-01 09:00:00,20.7,920685858
1983-07-01 09:00:00,4.8,920685858
1983-08-01 09:00:00,52.7,920685858
1983-09-01 09:00:00,6.5,920685858
1983-10-01 09:00:00,21.2,920685858
1983-11-01 09:00:00,169.8,920685858
1983-12-01 09:00:00,271.6,920685858
1984-01-01 09:00:00,80.0,920685858
1984-02-01 09:00:00,13.0,920685858
1984-03-01 09:00:00,163.9,920685858
1984-04-01 09:00:00,60.3,920685858
1984-05-01 09:00:00,81.1,920685858
1984-06-01 09:00:00,87.5,920685858
1984-07-01 09:00:00,0.0,920685858
1984-08-01 09:00:00,14.1,920685858
1984-09-01 09:00:00,13.0,920685858
1984-10-01 09:00:00,155.0,920685858
1984-11-01 09:00:00,272.5,920685858
1984-12-01 09:00:00,106.8,920685858
1985-01-01 09:00:00,192.0,920685858
1985-02-01 09:00:00,282.2,920685858
1985-03-01 09:00:00,34.0,920685858
1985-04-01 09:00:00,118.5,920685858
1985-05-01 09:00:00,114.5,920685858
1985-06-01 09:00:00,18.4,920685858
1985-07-01 09:00:00,2.5,920685858
1985-08-01 09:00:00,0.0,920685858
1985-09-01 09:00:00,0.0,920685858
1985-10-01 09:00:00,4.8,920685858
1985-11-01 09:00:00,155.8,920685858
1985-12-01 09:00:00,228.2,920685858
1986-01-01 09:00:00,152.7,920685858
1986-02-01 09:00:00,283.5,920685858
1986-03-01 09:00:00,21.7,920685858
1986-04-01 09:00:00,78.9,920685858
1986-05-01 09:00:00,9.0,920685858
1986-06-01 09:00:00,22.5,920685858
1986-07-01 09:00:00,0.0,920685858
1986-08-01 09:00:00,3.5,920685858
1986-09-01 09:00:00,89.0,920685858
1986-10-01 09:00:00,55.5,920685858
1986-11-01 09:00:00,88.0,920685858
1986-12-01 09:00:00,62.5,920685858
1987-01-01 09:00:00,168.0,920685858
1987-02-01 09:00:00,150.0,920685858
1987-03-01 09:00:00,37.0,920685858
1987-04-01 09:00:00,140.4,920685858
1987-05-01 09:00:00,8.0,920685858
1987-06-01 09:00:00,17.0,920685858
1987-07-01 09:00:00,34.0,920685858
1987-08-01 09:00:00,34.5,920685858
1987-09-01 09:00:00,111.0,920685858
1987-10-01 09:00:00,318.5,920685858
1987-11-01 09:00:00,18.0,920685858
1987-12-01 09:00:00,182.7,920685858
1988-01-01 09:00:00,213.2,920685858
1988-02-01 09:00:00,76.5,920685858
1988-03-01 09:00:00,0.0,920685858
1988-04-01 09:00:00,106.2,920685858
1988-05-01 09:00:00,93.3,920685858
1988-06-01 09:00:00,103.0,920685858
1988-07-01 09:00:00,11.0,920685858
1988-08-01 09:00:00,0.0,920685858
1988-09-01 09:00:00,0.0,920685858
1988-10-01 09:00:00,128.5,920685858
1988-11-01 09:00:00,61.5,920685858
1988-12-01 09:00:00,2.5,920685858
1989-01-01 09:00:00,32.5,920685858
1989-02-01 09:00:00,133.5,920685858
1989-03-01 09:00:00,29.0,920685858
1989-04-01 09:00:00,84.5,920685858
1989-05-01 09:00:00,48.0,920685858
1989-06-01 09:00:00,20.5,920685858
1989-07-01 09:00:00,0.0,920685858
1989-08-01 09:00:00,11.0,920685858
1989-09-01 09:00:00,0.0,920685858
1989-10-01 09:00:00,110.0,920685858
1989-11-01 09:00:00,232.7,920685858
1989-12-01 09:00:00,400.0,920685858
1990-01-01 09:00:00,167.5,920685858
1990-02-01 09:00:00,52.5,920685858
1990-03-01 09:00:00,3.5,920685858
1990-04-01 09:00:00,78.5,920685858
1990-05-01 09:00:00,22.0,920685858
1990-06-01 09:00:00,12.0,920685858
1990-07-01 09:00:00,12.5,920685858
1990-08-01 09:00:00,0.0,920685858
1990-09-01 09:00:00,35.5,920685858
1990-10-01 09:00:00,197.0,920685858
1990-11-01 09:00:00,72.0,920685858
1990-12-01 09:00:00,24.0,920685858
1991-01-01 09:00:00,132.6,920685858
1991-02-01 09:00:00,118.5,920685858
1991-03-01 09:00:00,216.5,920685858
1991-04-01 09:00:00,26.5,920685858
1991-05-01 09:00:00,5.2,920685858
1991-06-01 09:00:00,3.5,920685858
1991-07-01 09:00:00,2.5,920685858
1991-08-01 09:00:00,0.0,920685858
1991-09-01 09:00:00,28.0,920685858
1991-10-01 09:00:00,51.5,920685858
1991-11-01 09:00:00,76.0,920685858
1991-12-01 09:00:00,49.0,920685858
1992-01-01 09:00:00,111.2,920685858
1992-02-01 09:00:00,30.0,920685858
1992-03-01 09:00:00,70.0,920685858
1992-04-01 09:00:00,112.0,920685858
1992-05-01 09:00:00,72.5,920685858
1992-06-01 09:00:00,13.0,920685858
1992-07-01 09:00:00,0.0,920685858
1992-08-01 09:00:00,48.0,920685858
1992-09-01 09:00:00,17.5,920685858
1992-10-01 09:00:00,113.2,920685858
1992-11-01 09:00:00,42.0,920685858
1992-12-01 09:00:00,118.0,920685858
1993-01-01 09:00:00,56.5,920685858
1993-02-01 09:00:00,16.0,920685858
1993-03-01 09:00:00,21.5,920685858
1993-04-01 09:00:00,104.5,920685858
1993-05-01 09:00:00,121.5,920685858
1993-06-01 09:00:00,12.5,920685858
1993-07-01 09:00:00,0.0,920685858
1993-08-01 09:00:00,4.5,920685858
1993-09-01 09:00:00,108.0,920685858
1993-10-01 09:00:00,242.5,920685858
1993-11-01 09:00:00,220.0,920685858
1993-12-01 09:00:00,6.5,920685858
1994-01-01 09:00:00,179.0,920685858
1994-02-01 09:00:00,139.0,920685858
1994-03-01 09:00:00,0.0,920685858
1994-04-01 09:00:00,79.5,920685858
1994-05-01 09:00:00,195.5,920685858
1994-06-01 09:00:00,0.0,920685858
1994-07-01 09:00:00,0.0,920685858
1994-08-01 09:00:00,23.0,920685858
1994-09-01 09:00:00,8.0,920685858
1994-10-01 09:00:00,70.5,920685858
1994-11-01 09:00:00,118.5,920685858
1994-12-01 09:00:00,87.0,920685858
1995-01-01 09:00:00,146.0,920685858
1995-02-01 09:00:00,84.0,920685858
1995-03-01 09:00:00,13.0,920685858
1995-04-01 09:00:00,30.5,920685858
1995-05-01 09:00:00,40.5,920685858
1995-06-01 09:00:00,20.5,920685858
1995-07-01 09:00:00,15.5,920685858
1995-08-01 09:00:00,0.0,920685858
1995-09-01 09:00:00,55.5,920685858
1995-10-01 09:00:00,88.0,920685858
1995-11-01 09:00:00,202.5,920685858
1995-12-01 09:00:00,324.5,920685858
1996-01-01 09:00:00,401.5,920685858
1996-02-01 09:00:00,66.0,920685858
1996-03-01 09:00:00,149.5,920685858
1996-04-01 09:00:00,36.5,920685858
1996-05-01 09:00:00,135.5,920685858
1996-06-01 09:00:00,0.0,920685858
1933-01-01 09:00:00,69.0,920684960
1933-02-01 09:00:00,11.2,920684960
1933-03-01 09:00:00,84.2,920684960
1933-04-01 09:00:00,23.9,920684960
1933-05-01 09:00:00,25.5,920684960
1933-06-01 09:00:00,24.3,920684960
1933-07-01 09:00:00,10.6,920684960
1933-08-01 09:00:00,0.0,920684960
1933-09-01 09:00:00,0.0,920684960
1933-10-01 09:00:00,64.3,920684960
1933-11-01 09:00:00,57.1,920684960
1933-12-01 09:00:00,76.4,920684960
1934-01-01 09:00:00,31.0,920684960
1934-02-01 09:00:00,8.9,920684960
1934-03-01 09:00:00,111.8,920684960
1934-04-01 09:00:00,79.7,920684960
1934-05-01 09:00:00,25.6,920684960
1934-06-01 09:00:00,22.2,920684960
1934-07-01 09:00:00,12.0,920684960
1934-08-01 09:00:00,5.3,920684960
1934-09-01 09:00:00,6.1,920684960
1934-10-01 09:00:00,6.9,920684960
1934-11-01 09:00:00,65.7,920684960
1934-12-01 09:00:00,226.1,920684960
1935-01-01 09:00:00,0.2,920684960
1935-02-01 09:00:00,86.5,920684960
1935-03-01 09:00:00,28.0,920684960
1935-04-01 09:00:00,29.1,920684960
1935-05-01 09:00:00,72.5,920684960
1935-06-01 09:00:00,57.0,920684960
1935-07-01 09:00:00,0.0,920684960
1935-08-01 09:00:00,0.0,920684960
1935-09-01 09:00:00,5.5,920684960
1935-10-01 09:00:00,9.3,920684960
1935-11-01 09:00:00,152.2,920684960
1935-12-01 09:00:00,159.9,920684960
1936-01-01 09:00:00,245.2,920684960
1936-02-01 09:00:00,109.6,920684960
1936-03-01 09:00:00,157.5,920684960
1936-04-01 09:00:00,116.5,920684960
1936-05-01 09:00:00,27.6,920684960
1936-06-01 09:00:00,29.8,920684960
1936-07-01 09:00:00,0.6,920684960
1936-08-01 09:00:00,2.4,920684960
1936-09-01 09:00:00,18.3,920684960
1936-10-01 09:00:00,29.6,920684960
1936-11-01 09:00:00,43.9,920684960
1936-12-01 09:00:00,37.2,920684960
1937-01-01 09:00:00,241.5,920684960
1937-02-01 09:00:00,103.9,920684960
1937-03-01 09:00:00,153.5,920684960
1937-04-01 09:00:00,66.0,920684960
1937-05-01 09:00:00,16.1,920684960
1937-06-01 09:00:00,14.6,920684960
1937-07-01 09:00:00,1.0,920684960
1937-08-01 09:00:00,0.0,920684960
1937-09-01 09:00:00,45.3,920684960
1937-10-01 09:00:00,88.0,920684960
1937-11-01 09:00:00,148.5,920684960
1937-12-01 09:00:00,88.4,920684960
1938-01-01 09:00:00,64.6,920684960
1938-02-01 09:00:00,16.7,920684960
1938-03-01 09:00:00,33.7,920684960
1938-04-01 09:00:00,41.5,920684960
1938-05-01 09:00:00,32.6,920684960
1938-06-01 09:00:00,0.0,920684960
1938-07-01 09:00:00,5.0,920684960
1938-08-01 09:00:00,0.0,920684960
1938-09-01 09:00:00,8.3,920684960
1938-10-01 09:00:00,45.8,920684960
1938-11-01 09:00:00,23.2,920684960
1938-12-01 09:00:00,102.9,920684960
1939-01-01 09:00:00,171.1,920684960
1939-02-01 09:00:00,41.8,920684960
1939-03-01 09:00:00,14.4,920684960
1939-04-01 09:00:00,88.0,920684960
1939-05-01 09:00:00,36.3,920684960
1939-06-01 09:00:00,41.5,920684960
1939-07-01 09:00:00,10.1,920684960
1939-08-01 09:00:00,29.3,920684960
1939-09-01 09:00:00,77.4,920684960
1939-10-01 09:00:00,130.2,920684960
1939-11-01 09:00:00,36.8,920684960
1939-12-01 09:00:00,65.5,920684960
1940-01-01 09:00:00,153.8,920684960
1940-02-01 09:00:00,140.5,920684960
1940-03-01 09:00:00,74.1,920684960
1940-04-01 09:00:00,48.7,920684960
1940-05-01 09:00:00,49.7,920684960
1940-06-01 09:00:00,37.0,920684960
1940-07-01 09:00:00,0.8,920684960
1940-08-01 09:00:00,0.0,920684960
1940-09-01 09:00:00,10.6,920684960
1940-10-01 09:00:00,104.6,920684960
1940-11-01 09:00:00,95.5,920684960
1940-12-01 09:00:00,27.1,920684960
1941-01-01 09:00:00,189.8,920684960
1941-02-01 09:00:00,138.3,920684960
1941-03-01 09:00:00,72.0,920684960
1941-04-01 09:00:00,88.2,920684960
1941-05-01 09:00:00,90.0,920684960
1941-06-01 09:00:00,31.6,920684960
1941-07-01 09:00:00,36.6,920684960
1941-08-01 09:00:00,6.9,920684960
1941-09-01 09:00:00,11.3,920684960
1941-10-01 09:00:00,0.0,920684960
1941-11-01 09:00:00,128.6,920684960
1941-12-01 09:00:00,2.0,920684960
1942-01-01 09:00:00,26.1,920684960
1942-02-01 09:00:00,12.4,920684960
1942-03-01 09:00:00,123.5,920684960
1942-04-01 09:00:00,78.0,920684960
1942-05-01 09:00:00,44.1,920684960
1942-06-01 09:00:00,15.9,920684960
1942-07-01 09:00:00,0.0,920684960
1942-08-01 09:00:00,12.9,920684960
1942-09-01 09:00:00,59.7,920684960
1942-10-01 09:00:00,67.4,920684960
1942-11-01 09:00:00,35.6,920684960
1942-12-01 09:00:00,101.4,920684960
1943-01-01 09:00:00,155.5,920684960
1943-02-01 09:00:00,18.9,920684960
1943-03-01 09:00:00,56.4,920684960
1943-04-01 09:00:00,29.2,920684960
1943-05-01 09:00:00,30.0,920684960
1943-06-01 09:00:00,0.0,920684960
1943-07-01 09:00:00,49.7,920684960
1943-08-01 09:00:00,0.0,920684960
1943-09-01 09:00:00,97.5,920684960
1943-10-01 09:00:00,125.0,920684960
1943-11-01 09:00:00,20.3,920684960
1943-12-01 09:00:00,76.2,920684960
1944-01-01 09:00:00,5.2,920684960
1944-02-01 09:00:00,18.9,920684960
1944-03-01 09:00:00,89.3,920684960
1944-04-01 09:00:00,64.1,920684960
1944-05-01 09:00:00,9.6,920684960
1944-06-01 09:00:00,8.4,920684960
1944-07-01 09:00:00,14.6,920684960
1944-08-01 09:00:00,25.9,920684960
1944-09-01 09:00:00,15.0,920684960
1944-10-01 09:00:00,22.1,920684960
1944-11-01 09:00:00,45.0,920684960
1944-12-01 09:00:00,58.5,920684960
1945-01-01 09:00:00,34.9,920684960
1945-02-01 09:00:00,8.8,920684960
1945-03-01 09:00:00,14.9,920684960
1945-04-01 09:00:00,21.9,920684960
1945-05-01 09:00:00,38.4,920684960
1945-06-01 09:00:00,24.1,920684960
1945-07-01 09:00:00,2.5,920684960
1945-08-01 09:00:00,7.3,920684960
1945-09-01 09:00:00,0.0,920684960
1945-10-01 09:00:00,53.2,920684960
1945-11-01 09:00:00,73.2,920684960
1945-12-01 09:00:00,212.0,920684960
1946-01-01 09:00:00,21.1,920684960
1946-02-01 09:00:00,17.9,920684960
1946-03-01 09:00:00,97.8,920684960
1946-04-01 09:00:00,115.7,920684960
1946-05-01 09:00:00,101.4,920684960
1946-06-01 09:00:00,23.7,920684960
1946-07-01 09:00:00,0.0,920684960
1946-08-01 09:00:00,5.4,920684960
1946-09-01 09:00:00,17.7,920684960
1946-10-01 09:00:00,31.0,920684960
1946-11-01 09:00:00,53.1,920684960
1946-12-01 09:00:00,61.0,920684960
1947-01-01 09:00:00,42.7,920684960
1947-02-01 09:00:00,247.2,920684960
1947-03-01 09:00:00,162.2,920684960
1947-04-01 09:00:00,38.5,920684960
1947-05-01 09:00:00,46.9,920684960
1947-06-01 09:00:00,9.1,920684960
1947-07-01 09:00:00,0.0,920684960
1947-08-01 09:00:00,14.4,920684960
1947-09-01 09:00:00,27.9,920684960
1947-10-01 09:00:00,38.9,920684960
1947-11-01 09:00:00,50.0,920684960
1947-12-01 09:00:00,64.6,920684960
1948-01-01 09:00:00,188.9,920684960
1948-02-01 09:00:00,33.0,920684960
1948-03-01 09:00:00,23.5,920684960
1948-04-01 09:00:00,25.5,920684960
1948-05-01 09:00:00,102.0,920684960
1948-06-01 09:00:00,3.8,920684960
1948-07-01 09:00:00,0.0,920684960
1948-08-01 09:00:00,10.2,920684960
1948-09-01 09:00:00,2.4,920684960
1948-10-01 09:00:00,41.0,920684960
1948-11-01 09:00:00,9.9,920684960
1948-12-01 09:00:00,139.8,920684960
1949-01-01 09:00:00,34.9,920684960
1949-02-01 09:00:00,3.9,920684960
1949-03-01 09:00:00,6.4,920684960
1949-04-01 09:00:00,35.4,920684960
1949-05-01 09:00:00,35.3,920684960
1949-06-01 09:00:00,11.5,920684960
1949-07-01 09:00:00,20.5,920684960
1949-08-01 09:00:00,6.2,920684960
1949-09-01 09:00:00,92.0,920684960
1949-10-01 09:00:00,22.7,920684960
1949-11-01 09:00:00,57.3,920684960
1949-12-01 09:00:00,48.2,920684960
1950-01-01 09:00:00,8.0,920684960
1950-02-01 09:00:00,90.5,920684960
1950-03-01 09:00:00,42.3,920684960
1950-04-01 09:00:00,4.8,920684960
1950-05-01 09:00:00,111.4,920684960
1950-06-01 09:00:00,70.3,920684960
1950-07-01 09:00:00,44.2,920684960
1950-08-01 09:00:00,1.6,920684960
1950-09-01 09:00:00,11.6,920684960
1950-10-01 09:00:00,14.6,920684960
1950-11-01 09:00:00,72.8,920684960
1950-12-01 09:00:00,63.5,920684960
1951-01-01 09:00:00,80.9,920684960
1951-02-01 09:00:00,127.2,920684960
1951-03-01 09:00:00,153.3,920684960
1951-04-01 09:00:00,27.6,920684960
1951-05-01 09:00:00,74.3,920684960
1951-06-01 09:00:00,44.4,920684960
1951-07-01 09:00:00,39.1,920684960
1951-08-01 09:00:00,0.0,920684960
1951-09-01 09:00:00,25.0,920684960
1951-10-01 09:00:00,35.2,920684960
1951-11-01 09:00:00,172.2,920684960
1951-12-01 09:00:00,26.4,920684960
1952-01-01 09:00:00,15.8,920684960
1952-02-01 09:00:00,3.6,920684960
1952-03-01 09:00:00,95.8,920684960
1952-04-01 09:00:00,47.0,920684960
1952-05-01 09:00:00,76.4,920684960
1952-06-01 09:00:00,54.0,920684960
1952-07-01 09:00:00,17.4,920684960
1952-08-01 09:00:00,6.4,920684960
1952-09-01 09:00:00,14.4,920684960
1952-10-01 09:00:00,32.6,920684960
1952-11-01 09:00:00,73.4,920684960
1952-12-01 09:00:00,70.2,920684960
1953-01-01 09:00:00,0.2,920684960
1953-02-01 09:00:00,0.2,920684960
1953-03-01 09:00:00,12.2,920684960
1953-04-01 09:00:00,43.0,920684960
1953-05-01 09:00:00,15.8,920684960
1953-06-01 09:00:00,43.0,920684960
1953-07-01 09:00:00,0.0,920684960
1953-08-01 09:00:00,10.6,920684960
1953-09-01 09:00:00,1.8,920684960
1953-10-01 09:00:00,15.2,920684960
1953-11-01 09:00:00,50.4,920684960
1953-12-01 09:00:00,55.8,920684960
1954-01-01 09:00:00,28.4,920684960
1954-02-01 09:00:00,28.6,920684960
1954-03-01 09:00:00,102.8,920684960
1954-04-01 09:00:00,29.4,920684960
1954-05-01 09:00:00,25.8,920684960
1954-06-01 09:00:00,18.0,920684960
1954-07-01 09:00:00,0.0,920684960
1954-08-01 09:00:00,16.0,920684960
1954-09-01 09:00:00,0.0,920684960
1954-10-01 09:00:00,31.0,920684960
1954-11-01 09:00:00,116.0,920684960
1954-12-01 09:00:00,52.8,920684960
1955-01-01 09:00:00,164.4,920684960
1955-02-01 09:00:00,154.2,920684960
1955-03-01 09:00:00,36.0,920684960
1955-04-01 09:00:00,18.0,920684960
1955-05-01 09:00:00,56.0,920684960
1955-06-01 09:00:00,12.2,920684960
1955-07-01 09:00:00,1.4,920684960
1955-08-01 09:00:00,62.8,920684960
1955-09-01 09:00:00,23.2,920684960
1955-10-01 09:00:00,20.2,920684960
1955-11-01 09:00:00,150.6,920684960
1955-12-01 09:00:00,146.6,920684960
1956-01-01 09:00:00,83.0,920684960
1956-02-01 09:00:00,60.4,920684960
1956-03-01 09:00:00,177.0,920684960
1956-04-01 09:00:00,71.4,920684960
1956-05-01 09:00:00,55.4,920684960
1956-06-01 09:00:00,0.0,920684960
1956-07-01 09:00:00,0.0,920684960
1956-08-01 09:00:00,50.8,920684960
1956-09-01 09:00:00,38.8,920684960
1956-10-01 09:00:00,48.4,920684960
1956-11-01 09:00:00,0.0,920684960
1956-12-01 09:00:00,55.6,920684960
1957-01-01 09:00:00,13.0,920684960
1957-02-01 09:00:00,38.2,920684960
1957-03-01 09:00:00,48.6,920684960
